username,title,location,ID de la respuesta,Pregunta,Respuesta,Respuesta Correcta,block_key,state
ricardof,Duplicado de 'Dropdown',Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > El sesgo de equiprobabilidad #3 > Duplicado de 'Dropdown',148b8e2807634f9498fbda02ad6b4b64_2_2,Pregunta 1,Preguntas anticipación C,Preguntas anticipación C,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@148b8e2807634f9498fbda02ad6b4b64,"{""correct_map"": {""148b8e2807634f9498fbda02ad6b4b64_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""148b8e2807634f9498fbda02ad6b4b64_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""148b8e2807634f9498fbda02ad6b4b64_2_3"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""148b8e2807634f9498fbda02ad6b4b64_2_1"": {}, ""148b8e2807634f9498fbda02ad6b4b64_2_2"": {}, ""148b8e2807634f9498fbda02ad6b4b64_2_3"": {}}, ""last_submission_time"": ""2020-01-06T20:58:18Z"", ""attempts"": 1, ""score"": {""raw_earned"": 3, ""raw_possible"": 3}, ""done"": true, ""student_answers"": {""148b8e2807634f9498fbda02ad6b4b64_2_1"": ""Preguntas anticipaci\u00f3n E"", ""148b8e2807634f9498fbda02ad6b4b64_2_2"": ""Preguntas anticipaci\u00f3n C"", ""148b8e2807634f9498fbda02ad6b4b64_2_3"": ""Preguntas anticipaci\u00f3n D""}, ""seed"": 1}"
ricardof,Duplicado de 'Dropdown',Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > El sesgo de equiprobabilidad #3 > Duplicado de 'Dropdown',148b8e2807634f9498fbda02ad6b4b64_2_3,Pregunta 1,Preguntas anticipación D,Preguntas anticipación D,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@148b8e2807634f9498fbda02ad6b4b64,"{""correct_map"": {""148b8e2807634f9498fbda02ad6b4b64_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""148b8e2807634f9498fbda02ad6b4b64_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""148b8e2807634f9498fbda02ad6b4b64_2_3"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""148b8e2807634f9498fbda02ad6b4b64_2_1"": {}, ""148b8e2807634f9498fbda02ad6b4b64_2_2"": {}, ""148b8e2807634f9498fbda02ad6b4b64_2_3"": {}}, ""last_submission_time"": ""2020-01-06T20:58:18Z"", ""attempts"": 1, ""score"": {""raw_earned"": 3, ""raw_possible"": 3}, ""done"": true, ""student_answers"": {""148b8e2807634f9498fbda02ad6b4b64_2_1"": ""Preguntas anticipaci\u00f3n E"", ""148b8e2807634f9498fbda02ad6b4b64_2_2"": ""Preguntas anticipaci\u00f3n C"", ""148b8e2807634f9498fbda02ad6b4b64_2_3"": ""Preguntas anticipaci\u00f3n D""}, ""seed"": 1}"
dancurimil,Duplicado de 'Dropdown',Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > El sesgo de equiprobabilidad #3 > Duplicado de 'Dropdown',,,,,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@148b8e2807634f9498fbda02ad6b4b64,"{""score"": {""raw_earned"": 0, ""raw_possible"": 3}, ""seed"": 1, ""input_state"": {""148b8e2807634f9498fbda02ad6b4b64_2_1"": {}, ""148b8e2807634f9498fbda02ad6b4b64_2_2"": {}, ""148b8e2807634f9498fbda02ad6b4b64_2_3"": {}}}"
ThomasPM,Checkboxes,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > El sesgo de equiprobabilidad #3 > Checkboxes,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@58874e1d2ef542408d9f476cf432e305,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""58874e1d2ef542408d9f476cf432e305_2_1"": {}}}"
jromo,Checkboxes,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > El sesgo de equiprobabilidad #3 > Checkboxes,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@58874e1d2ef542408d9f476cf432e305,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""58874e1d2ef542408d9f476cf432e305_2_1"": {}}}"
UsuarioPruebaCMMEDU,Checkboxes,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > El sesgo de equiprobabilidad #3 > Checkboxes,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@58874e1d2ef542408d9f476cf432e305,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""58874e1d2ef542408d9f476cf432e305_2_1"": {}}}"
Camila_Brito,Checkboxes,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > El sesgo de equiprobabilidad #3 > Checkboxes,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@58874e1d2ef542408d9f476cf432e305,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""58874e1d2ef542408d9f476cf432e305_2_1"": {}}}"
ricardos,Checkboxes,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > El sesgo de equiprobabilidad #3 > Checkboxes,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@58874e1d2ef542408d9f476cf432e305,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""58874e1d2ef542408d9f476cf432e305_2_1"": {}}}"
Caro_Ticona,Checkboxes,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > El sesgo de equiprobabilidad #3 > Checkboxes,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@58874e1d2ef542408d9f476cf432e305,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""58874e1d2ef542408d9f476cf432e305_2_1"": {}}}"
flavio,Checkboxes,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > El sesgo de equiprobabilidad #3 > Checkboxes,58874e1d2ef542408d9f476cf432e305_2_1,Pregunta 1,b) Preguntas anticipación E → Preguntas anticipación  D → Preguntas anticipación C,"a) Preguntas anticipación C → Preguntas anticipación  D → Preguntas anticipación E, c) Preguntas anticipación D → Preguntas anticipación  C → Preguntas anticipación E",block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@58874e1d2ef542408d9f476cf432e305,"{""correct_map"": {""58874e1d2ef542408d9f476cf432e305_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""incorrect"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}}, ""input_state"": {""58874e1d2ef542408d9f476cf432e305_2_1"": {}}, ""last_submission_time"": ""2020-01-10T14:38:58Z"", ""attempts"": 2, ""score"": {""raw_possible"": 1, ""raw_earned"": 0}, ""done"": true, ""student_answers"": {""58874e1d2ef542408d9f476cf432e305_2_1"": [""choice_1""]}, ""seed"": 1}"
Maritza,Checkboxes,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > El sesgo de equiprobabilidad #3 > Checkboxes,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@58874e1d2ef542408d9f476cf432e305,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""58874e1d2ef542408d9f476cf432e305_2_1"": {}}}"
Diego_HF,Checkboxes,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > El sesgo de equiprobabilidad #3 > Checkboxes,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@58874e1d2ef542408d9f476cf432e305,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""58874e1d2ef542408d9f476cf432e305_2_1"": {}}}"
ricardof,Checkboxes,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > El sesgo de equiprobabilidad #3 > Checkboxes,58874e1d2ef542408d9f476cf432e305_2_1,Pregunta 1,"a) Preguntas anticipación C → Preguntas anticipación  D → Preguntas anticipación E, c) Preguntas anticipación D → Preguntas anticipación  C → Preguntas anticipación E","a) Preguntas anticipación C → Preguntas anticipación  D → Preguntas anticipación E, c) Preguntas anticipación D → Preguntas anticipación  C → Preguntas anticipación E",block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@58874e1d2ef542408d9f476cf432e305,"{""correct_map"": {""58874e1d2ef542408d9f476cf432e305_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""58874e1d2ef542408d9f476cf432e305_2_1"": {}}, ""last_submission_time"": ""2020-01-06T21:01:38Z"", ""attempts"": 2, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""58874e1d2ef542408d9f476cf432e305_2_1"": [""choice_0"", ""choice_2""]}, ""seed"": 1}"
dancurimil,Checkboxes,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > El sesgo de equiprobabilidad #3 > Checkboxes,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@58874e1d2ef542408d9f476cf432e305,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""58874e1d2ef542408d9f476cf432e305_2_1"": {}}}"
jromo,drag-and-drop-v2,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > El sesgo de equiprobabilidad #3 > drag-and-drop-v2,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@drag-and-drop-v2+block@2ffc8e111b974742b7a246cf50901513,"{""attempts"": 2, ""completed"": true, ""item_state"": {""1"": {""correct"": false, ""zone"": ""bottom""}, ""0"": {""correct"": false, ""zone"": ""top""}, ""2"": {""correct"": true, ""zone"": ""middle""}}, ""raw_earned"": 0.3333333333333333}"
flavio,drag-and-drop-v2,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > El sesgo de equiprobabilidad #3 > drag-and-drop-v2,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@drag-and-drop-v2+block@2ffc8e111b974742b7a246cf50901513,"{""completed"": true, ""attempts"": 1, ""item_state"": {""1"": {""correct"": true, ""zone"": ""top""}, ""0"": {""correct"": true, ""zone"": ""bottom""}, ""2"": {""correct"": true, ""zone"": ""middle""}}, ""raw_earned"": 1.0}"
ricardof,drag-and-drop-v2,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > El sesgo de equiprobabilidad #3 > drag-and-drop-v2,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@drag-and-drop-v2+block@2ffc8e111b974742b7a246cf50901513,"{""completed"": true, ""attempts"": 1, ""raw_earned"": 1.0, ""item_state"": {""1"": {""correct"": true, ""zone"": ""top""}, ""0"": {""correct"": false, ""zone"": ""middle""}}}"
dancurimil,drag-and-drop-v2,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > El sesgo de equiprobabilidad #3 > drag-and-drop-v2,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@drag-and-drop-v2+block@2ffc8e111b974742b7a246cf50901513,"{""attempts"": 2, ""completed"": true, ""item_state"": {""1"": {""correct"": true, ""zone"": ""top""}, ""0"": {""correct"": true, ""zone"": ""bottom""}, ""2"": {""correct"": true, ""zone"": ""middle""}}, ""raw_earned"": 1.0}"
ThomasPM,Dropdown,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > Recapitulemos > Dropdown,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@06614a5b827348ccb1e30e4d34f30883,"{""score"": {""raw_earned"": 0, ""raw_possible"": 5}, ""seed"": 1, ""input_state"": {""06614a5b827348ccb1e30e4d34f30883_2_4"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_5"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_1"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_2"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_3"": {}}}"
jromo,Dropdown,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > Recapitulemos > Dropdown,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@06614a5b827348ccb1e30e4d34f30883,"{""score"": {""raw_earned"": 0, ""raw_possible"": 5}, ""seed"": 1, ""input_state"": {""06614a5b827348ccb1e30e4d34f30883_2_4"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_5"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_1"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_2"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_3"": {}}}"
UsuarioPruebaCMMEDU,Dropdown,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > Recapitulemos > Dropdown,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@06614a5b827348ccb1e30e4d34f30883,"{""score"": {""raw_earned"": 0, ""raw_possible"": 5}, ""seed"": 1, ""input_state"": {""06614a5b827348ccb1e30e4d34f30883_2_4"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_5"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_1"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_2"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_3"": {}}}"
Camila_Brito,Dropdown,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > Recapitulemos > Dropdown,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@06614a5b827348ccb1e30e4d34f30883,"{""score"": {""raw_earned"": 0, ""raw_possible"": 5}, ""seed"": 1, ""input_state"": {""06614a5b827348ccb1e30e4d34f30883_2_4"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_5"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_1"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_2"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_3"": {}}}"
ricardos,Dropdown,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > Recapitulemos > Dropdown,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@06614a5b827348ccb1e30e4d34f30883,"{""score"": {""raw_earned"": 0, ""raw_possible"": 5}, ""seed"": 1, ""input_state"": {""06614a5b827348ccb1e30e4d34f30883_2_4"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_5"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_1"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_2"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_3"": {}}}"
Caro_Ticona,Dropdown,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > Recapitulemos > Dropdown,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@06614a5b827348ccb1e30e4d34f30883,"{""score"": {""raw_earned"": 0, ""raw_possible"": 5}, ""seed"": 1, ""input_state"": {""06614a5b827348ccb1e30e4d34f30883_2_4"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_5"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_1"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_2"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_3"": {}}}"
flavio,Dropdown,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > Recapitulemos > Dropdown,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@06614a5b827348ccb1e30e4d34f30883,"{""score"": {""raw_earned"": 0, ""raw_possible"": 5}, ""seed"": 1, ""input_state"": {""06614a5b827348ccb1e30e4d34f30883_2_4"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_5"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_1"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_2"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_3"": {}}}"
Maritza,Dropdown,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > Recapitulemos > Dropdown,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@06614a5b827348ccb1e30e4d34f30883,"{""score"": {""raw_earned"": 0, ""raw_possible"": 5}, ""seed"": 1, ""input_state"": {""06614a5b827348ccb1e30e4d34f30883_2_4"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_5"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_1"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_2"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_3"": {}}}"
Diego_HF,Dropdown,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > Recapitulemos > Dropdown,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@06614a5b827348ccb1e30e4d34f30883,"{""score"": {""raw_earned"": 0, ""raw_possible"": 5}, ""seed"": 1, ""input_state"": {""06614a5b827348ccb1e30e4d34f30883_2_4"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_5"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_1"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_2"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_3"": {}}}"
ricardof,Dropdown,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > Recapitulemos > Dropdown,06614a5b827348ccb1e30e4d34f30883_2_4,Pregunta 1,cuestionen,cuestionen,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@06614a5b827348ccb1e30e4d34f30883,"{""correct_map"": {""06614a5b827348ccb1e30e4d34f30883_2_4"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""06614a5b827348ccb1e30e4d34f30883_2_5"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""06614a5b827348ccb1e30e4d34f30883_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""06614a5b827348ccb1e30e4d34f30883_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""06614a5b827348ccb1e30e4d34f30883_2_3"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""06614a5b827348ccb1e30e4d34f30883_2_4"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_5"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_1"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_2"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_3"": {}}, ""last_submission_time"": ""2020-01-08T13:08:36Z"", ""attempts"": 1, ""score"": {""raw_earned"": 5, ""raw_possible"": 5}, ""done"": true, ""student_answers"": {""06614a5b827348ccb1e30e4d34f30883_2_4"": ""cuestionen"", ""06614a5b827348ccb1e30e4d34f30883_2_5"": ""simulaciones"", ""06614a5b827348ccb1e30e4d34f30883_2_1"": ""equiprobables"", ""06614a5b827348ccb1e30e4d34f30883_2_2"": ""falta"", ""06614a5b827348ccb1e30e4d34f30883_2_3"": ""identificar""}, ""seed"": 1}"
ricardof,Dropdown,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > Recapitulemos > Dropdown,06614a5b827348ccb1e30e4d34f30883_2_5,Pregunta 1,simulaciones,simulaciones,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@06614a5b827348ccb1e30e4d34f30883,"{""correct_map"": {""06614a5b827348ccb1e30e4d34f30883_2_4"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""06614a5b827348ccb1e30e4d34f30883_2_5"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""06614a5b827348ccb1e30e4d34f30883_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""06614a5b827348ccb1e30e4d34f30883_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""06614a5b827348ccb1e30e4d34f30883_2_3"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""06614a5b827348ccb1e30e4d34f30883_2_4"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_5"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_1"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_2"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_3"": {}}, ""last_submission_time"": ""2020-01-08T13:08:36Z"", ""attempts"": 1, ""score"": {""raw_earned"": 5, ""raw_possible"": 5}, ""done"": true, ""student_answers"": {""06614a5b827348ccb1e30e4d34f30883_2_4"": ""cuestionen"", ""06614a5b827348ccb1e30e4d34f30883_2_5"": ""simulaciones"", ""06614a5b827348ccb1e30e4d34f30883_2_1"": ""equiprobables"", ""06614a5b827348ccb1e30e4d34f30883_2_2"": ""falta"", ""06614a5b827348ccb1e30e4d34f30883_2_3"": ""identificar""}, ""seed"": 1}"
ricardof,Dropdown,Taller 1: Nociones de probabilidad > Actividad 5: El sesgo de equiprobabilidad > Recapitulemos > Dropdown,06614a5b827348ccb1e30e4d34f30883_2_1,Pregunta 1,equiprobables,equiprobables,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@06614a5b827348ccb1e30e4d34f30883,"{""correct_map"": {""06614a5b827348ccb1e30e4d34f30883_2_4"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""06614a5b827348ccb1e30e4d34f30883_2_5"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""06614a5b827348ccb1e30e4d34f30883_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""06614a5b827348ccb1e30e4d34f30883_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""06614a5b827348ccb1e30e4d34f30883_2_3"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""06614a5b827348ccb1e30e4d34f30883_2_4"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_5"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_1"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_2"": {}, ""06614a5b827348ccb1e30e4d34f30883_2_3"": {}}, ""last_submission_time"": ""2020-01-08T13:08:36Z"", ""attempts"": 1, ""score"": {""raw_earned"": 5, ""raw_possible"": 5}, ""done"": true, ""student_answers"": {""06614a5b827348ccb1e30e4d34f30883_2_4"": ""cuestionen"", ""06614a5b827348ccb1e30e4d34f30883_2_5"": ""simulaciones"", ""06614a5b827348ccb1e30e4d34f30883_2_1"": ""equiprobables"", ""06614a5b827348ccb1e30e4d34f30883_2_2"": ""falta"", ""06614a5b827348ccb1e30e4d34f30883_2_3"": ""identificar""}, ""seed"": 1}"
